"tconst","primaryTitle","genres","startYear","runtimeMinutes","averageRating","numVotes"
tt0037382,To Have and Have Not,"Adventure,Comedy,Film-Noir",1944,100,7.8,38474
tt0350028,Raising Helen,"Comedy,Drama,Romance",2004,119,6.0,38474
tt1251757,Middle Men,"Comedy,Crime,Drama",2009,105,6.8,38468
tt6485666,Mersal,"Action,Thriller",2017,172,7.5,38451
tt0070334,The Long Goodbye,"Comedy,Crime,Drama",1973,112,7.5,38450
tt0108500,The Visitors,"Comedy,Fantasy",1993,107,7.0,38445
tt1464763,Mute,"Mystery,Sci-Fi,Thriller",2018,126,5.5,38440
tt0077711,Autumn Sonata,"Drama,Music",1978,99,8.1,38425
tt0379557,Touching the Void,"Adventure,Documentary,Drama",2003,106,8.0,38408
tt0130121,Mickey Blue Eyes,"Comedy,Crime,Romance",1999,102,5.9,38405
tt7725596,Badhaai Ho,"Comedy,Drama",2018,124,7.9,38404
tt0926129,Prom Night,Horror,2008,88,3.9,38403
tt12731980,Old Henry,"Action,Drama,Western",2021,99,7.3,38387
tt0770802,Samsara,"Documentary,Music",2011,102,8.4,38373
tt0062711,Barbarella,"Adventure,Comedy,Fantasy",1968,98,5.9,38356
tt1772925,Jiro Dreams of Sushi,Documentary,2011,81,7.8,38323
tt0086216,Rumble Fish,"Crime,Drama,Romance",1983,94,7.1,38314
tt4573394,Endless Corridor,"Documentary,History",2014,52,8.2,38300
tt0470705,Bug,"Drama,Horror,Thriller",2006,102,6.1,38292
tt5755238,Leo,"Adventure,Animation,Comedy",2023,102,7.0,38275
tt0065988,Little Big Man,"Adventure,Comedy,Drama",1970,139,7.5,38273
tt0089886,Real Genius,"Comedy,Romance,Sci-Fi",1985,108,6.9,38270
tt0124819,Orgazmo,Comedy,1997,94,6.1,38265
tt7019842,"96","Drama,Romance",2018,158,8.5,38261
tt0091828,Raw Deal,"Action,Crime,Thriller",1986,106,5.6,38256
tt0066808,Bananas,Comedy,1971,82,6.9,38240
tt2187153,Thuppakki,"Action,Thriller",2012,165,8.1,38193
tt0102587,Only Yesterday,"Animation,Drama,Romance",1991,119,7.6,38190
tt1620933,Paan Singh Tomar,"Action,Biography,Crime",2012,135,8.2,38188
tt7280898,"22 July","Biography,Crime,Drama",2018,143,6.8,38144
tt9660502,Close,Drama,2022,104,7.8,38139
tt11976532,Vengeance,"Comedy,Music,Mystery",2022,107,6.8,38135
tt0108211,Stalingrad,"Drama,War",1993,134,7.5,38123
tt9130508,Cherry,"Biography,Crime,Drama",2021,142,6.6,38110
tt0092494,*batteries not included,"Comedy,Family,Fantasy",1987,107,6.6,38099
tt0120185,Spice World,"Comedy,Family,Music",1997,93,3.7,38099
tt0241760,The New Guy,Comedy,2002,88,5.8,38098
tt0067140,"Duck, You Sucker!","Drama,War,Western",1971,138,7.6,38096
tt6865690,The Professor,"Comedy,Drama",2018,90,6.7,38082
tt18072316,Bade Miyan Chote Miyan,"Action,Adventure,Sci-Fi",2024,163,4.1,38080
tt0323944,Shattered Glass,"Drama,History",2003,94,7.1,38059
tt1179031,Cold in July,"Crime,Thriller",2014,109,6.7,38028
tt0056937,Cleopatra,"Biography,Drama,History",1963,192,7.0,38022
tt0068408,Conquest of the Planet of the Apes,"Action,Sci-Fi",1972,88,6.1,37994
tt4191580,Meet the Blacks,"Comedy,Horror",2016,94,4.8,37990
tt6141246,The Aeronauts,"Action,Adventure,Drama",2019,100,6.6,37970
tt0375920,The Libertine,"Biography,Drama,History",2004,114,6.2,37957
tt0126916,For Love of the Game,"Drama,Romance,Sport",1999,137,6.6,37945
tt0280665,Femme Fatale,"Crime,Drama,Mystery",2002,114,6.2,37944
tt0482599,Shutter,"Horror,Mystery,Thriller",2008,85,5.2,37900
tt5155780,The Discovery,"Drama,Romance,Sci-Fi",2017,102,6.2,37882
tt2334871,Snatched,"Action,Adventure,Comedy",2017,90,4.7,37863
tt0116250,Evita,"Biography,Drama,History",1996,135,6.3,37854
tt0066011,Love Story,"Drama,Romance",1970,100,6.9,37839
tt0802948,An American Crime,"Biography,Crime,Drama",2007,98,7.2,37833
tt0092925,Dragnet,"Comedy,Crime,Mystery",1987,106,6.0,37809
tt0070544,Fantastic Planet,"Animation,Sci-Fi",1973,72,7.7,37802
tt0063374,The Odd Couple,Comedy,1968,105,7.6,37800
tt0120265,Taste of Cherry,Drama,1997,95,7.7,37786
tt26745657,Madgaon Express,"Comedy,Drama",2024,143,7.1,37779
tt0046672,"20,000 Leagues Under the Sea","Adventure,Drama,Family",1954,127,7.2,37763
tt1560985,The Devil Inside,Horror,2012,83,4.2,37753
tt1411704,Hop,"Adventure,Animation,Comedy",2011,95,5.4,37748
tt0923752,The King of Kong: A Fistful of Quarters,"Biography,Documentary,Sport",2007,79,8.0,37740
tt1032815,"I Love You, Beth Cooper","Adventure,Comedy,Family",2009,102,5.3,37737
tt0248845,Hedwig and the Angry Inch,"Comedy,Drama,Music",2001,95,7.7,37730
tt10521092,The Forgotten Battle,"Action,Adventure",2020,124,7.1,37727
tt0060666,Manos: The Hands of Fate,Horror,1966,70,1.6,37718
tt1512685,Julia's Eyes,"Horror,Mystery,Thriller",2010,118,6.7,37711
tt0114906,Welcome to the Dollhouse,"Comedy,Drama",1995,88,7.4,37706
tt1971352,Compliance,"Crime,Drama,History",2012,90,6.4,37701
tt0066473,Tora! Tora! Tora!,"Action,Drama,History",1970,144,7.5,37698
tt2097307,Hit and Run,"Action,Adventure,Comedy",2012,100,6.1,37690
tt15767808,The Last Kingdom: Seven Kings Must Die,"Action,Drama,History",2023,117,6.9,37685
tt0060665,A Man for All Seasons,"Biography,Drama,History",1966,120,7.7,37670
tt0415978,Me and You and Everyone We Know,"Comedy,Drama",2005,85,7.2,37656
tt1594562,The Innkeepers,"Drama,Horror,Mystery",2011,101,5.5,37655
tt0114682,"To Wong Foo, Thanks for Everything! Julie Newmar","Comedy,Drama",1995,109,6.7,37641
tt1303828,Defendor,"Comedy,Crime,Drama",2009,101,6.7,37641
tt0059592,Pierrot le Fou,"Crime,Drama,Romance",1965,110,7.4,37626
tt0120696,Hard Rain,"Action,Crime,Drama",1998,97,5.9,37617
tt0265662,The Rookie,"Drama,Family,Sport",2002,127,6.9,37598
tt11097384,Spaceman,"Adventure,Drama,Sci-Fi",2024,107,5.7,37593
tt5935704,Padmaavat,"Drama,History,Romance",2018,163,7.1,37576
tt0435679,Keith,"Drama,Romance",2008,95,7.4,37573
tt11274492,The Out-Laws,"Action,Comedy,Crime",2023,95,5.4,37566
tt9110170,Wrong Turn,"Horror,Thriller",2021,109,5.6,37545
tt0416496,Bandidas,"Action,Comedy,Crime",2006,93,5.7,37544
tt0457297,The Butterfly Effect 2,"Drama,Sci-Fi,Thriller",2006,92,4.5,37540
tt0457655,After the Wedding,Drama,2006,120,7.7,37540
tt19864802,Land of Bad,"Action,Thriller",2024,113,6.6,37539
tt8242084,My Spy,"Action,Comedy",2020,99,6.4,37537
tt1650043,Diary of a Wimpy Kid: Rodrick Rules,"Comedy,Family",2011,99,6.6,37527
tt0087262,Firestarter,"Action,Horror,Sci-Fi",1984,114,6.1,37511
tt1415283,Nanny McPhee Returns,"Comedy,Family,Fantasy",2010,109,6.1,37510
tt0114576,Sudden Death,"Action,Crime,Thriller",1995,111,5.8,37492
tt0485985,Red Tails,"Action,Drama,History",2012,125,5.9,37474
tt0093936,The Secret of My Success,"Comedy,Romance",1987,111,6.5,37467
tt0069467,Cries & Whispers,Drama,1972,92,8.0,37466
tt0383222,BloodRayne,"Action,Fantasy,Horror",2005,95,3.0,37428
tt7608028,The Open House,"Horror,Thriller",2018,94,3.3,37423
tt0077394,Damien: Omen II,Horror,1978,107,6.2,37421
tt0107254,Jason Goes to Hell,"Fantasy,Horror,Thriller",1993,87,4.1,37407
tt2076298,Ip Man 4: The Finale,"Action,Biography,Drama",2019,107,7.0,37396
tt2281587,Muppets Most Wanted,"Adventure,Comedy,Crime",2014,107,6.4,37395
tt5516328,Ghost Stories,"Drama,Horror",2017,98,6.4,37382
tt0119535,A Life Less Ordinary,"Comedy,Crime,Fantasy",1997,103,6.3,37364
tt0165832,Interstate 60,"Adventure,Comedy,Drama",2002,116,7.5,37329
tt10324144,Article 15,"Crime,Drama,Mystery",2019,130,8.1,37327
tt0313911,Agent Cody Banks,"Action,Adventure,Comedy",2003,102,5.1,37326
tt0043278,An American in Paris,"Drama,Musical,Romance",1951,114,7.1,37318
tt0110729,Once Were Warriors,"Crime,Drama",1994,102,7.9,37310
tt0462396,The Last Legion,"Action,Adventure,History",2007,101,5.4,37279
tt1072748,Winchester,"Biography,Drama,Fantasy",2018,99,5.4,37235
tt0242445,Exit Wounds,"Action,Crime,Thriller",2001,101,5.6,37216
tt1440345,This Must Be the Place,"Adventure,Comedy,Drama",2011,118,6.7,37212
tt0067128,Get Carter,"Action,Crime,Thriller",1971,112,7.3,37209
tt8745676,The Swimmers,"Biography,Drama,Sport",2022,134,7.4,37203
tt9398640,Between Two Ferns: The Movie,Comedy,2019,82,6.1,37185
tt0208988,Get Carter,"Action,Crime,Drama",2000,102,5.1,37184
tt0419984,Mr. Woodcock,"Comedy,Romance,Sport",2007,87,5.2,37181
tt0048021,Rififi,"Crime,Drama,Thriller",1955,118,8.1,37170
tt6304046,Thelma,"Drama,Fantasy,Horror",2017,116,7.0,37159
tt0113670,A Little Princess,"Drama,Family,Fantasy",1995,97,7.6,37156
tt4669986,Loving,"Biography,Drama,Romance",2016,123,7.0,37151
tt0410377,Nim's Island,"Adventure,Family,Fantasy",2008,96,6.0,37142
tt1668191,Hunting Season,"Crime,Drama,Mystery",2010,140,7.4,37126
tt1462900,The Grandmaster,"Action,Biography,Drama",2013,130,6.6,37084
tt1742044,Jersey Boys,"Biography,Drama,Music",2014,134,6.8,37061
tt9606374,On the Rocks,"Comedy,Drama,Romance",2020,96,6.4,37055
tt2103267,Adore,"Drama,Romance",2013,112,6.2,37030
tt0119013,Double Team,"Action,Comedy,Sci-Fi",1997,93,4.8,37020
tt0114887,A Walk in the Clouds,"Drama,Romance",1995,102,6.7,37000
tt0093378,La Bamba,"Biography,Drama,Music",1987,108,6.9,36991
tt1179069,"6 Souls","Horror,Thriller",2010,112,6.0,36985
tt9806192,I Lost My Body,"Animation,Drama,Fantasy",2019,81,7.5,36982
tt4799066,Midnight Sun,"Drama,Romance",2018,91,6.6,36976
tt0790712,The Messenger,"Drama,Romance,War",2009,113,7.1,36972
tt0120255,The Sweet Hereafter,Drama,1997,112,7.4,36962
tt11663228,Jailer,"Action,Comedy,Crime",2023,168,7.1,36951
tt0910554,Frequently Asked Questions About Time Travel,"Comedy,Sci-Fi",2009,83,7.0,36938
tt0158371,Sweet and Lowdown,"Comedy,Drama,Music",1999,95,7.2,36931
tt23137390,Immaculate,Horror,2024,89,5.8,36910
tt10962368,Things Heard & Seen,"Drama,Horror,Mystery",2021,121,5.3,36897
tt0219653,Dracula 2000,"Action,Fantasy,Horror",2000,99,4.9,36871
tt1879016,Operation Mincemeat,"Drama,War",2021,128,6.6,36866
tt1336617,Cyrus,"Comedy,Drama,Romance",2010,91,6.3,36830
tt0108308,Teenage Mutant Ninja Turtles III,"Action,Adventure,Comedy",1993,96,4.8,36827
tt5761544,Kandahar,"Action,Drama,Thriller",2023,119,6.1,36825
tt10701074,Ponniyin Selvan: Part I,"Action,Adventure,Drama",2022,167,7.6,36818
tt0090685,Back to School,"Comedy,Romance,Sport",1986,96,6.7,36806
tt0072251,The Taking of Pelham One Two Three,"Action,Crime,Thriller",1974,104,7.6,36804
tt0198021,Where the Heart Is,"Comedy,Drama,Romance",2000,120,6.7,36796
tt0091499,Maximum Overdrive,"Action,Comedy,Horror",1986,98,5.4,36759
tt0804516,P2,"Crime,Horror,Thriller",2007,98,5.9,36759
tt11301946,Beast,"Action,Comedy,Crime",2022,155,5.2,36735
tt10699086,Bachchhan Paandey,"Action,Comedy,Crime",2022,147,5.0,36727
tt12618926,Parallel Mothers,Drama,2021,123,7.1,36714
tt1167638,"22 Bullets","Action,Crime,Drama",2010,117,6.6,36707
tt0085811,Krull,"Action,Adventure,Fantasy",1983,121,6.1,36705
tt0435670,The Invisible,"Crime,Drama,Fantasy",2007,102,6.1,36702
tt0775489,The Illusionist,"Animation,Drama,Fantasy",2010,80,7.5,36701
tt5648882,The Burial,Drama,2023,126,7.1,36701
tt0093818,Radio Days,Comedy,1987,88,7.4,36679
tt4073790,The Darkest Minds,"Action,Adventure,Drama",2018,104,5.7,36679
tt0408985,Last Holiday,"Comedy,Drama,Romance",2006,112,6.6,36656
tt5635086,God's Own Country,"Drama,Romance",2017,104,7.6,36656
tt1068646,The Class,Drama,2008,128,7.5,36647
tt0078723,"1941","Action,Comedy,War",1979,118,5.8,36639
tt8361028,Cam,"Drama,Horror,Mystery",2018,94,5.9,36629
tt0419749,Find Me Guilty,"Biography,Comedy,Crime",2006,125,7.0,36623
tt0052893,Hiroshima Mon Amour,"Drama,Romance",1959,90,7.8,36581
tt3256226,IO,"Adventure,Drama,Sci-Fi",2019,96,4.8,36576
tt0093493,Mannequin,"Comedy,Fantasy,Romance",1987,90,6.0,36574
tt0057345,Contempt,"Drama,Romance",1963,102,7.4,36565
tt0110857,Police Academy: Mission to Moscow,"Comedy,Crime",1994,83,3.5,36553
tt0421994,Imagine Me & You,"Comedy,Drama,Romance",2005,90,6.7,36550
tt0100140,Mermaids,"Comedy,Drama,Romance",1990,110,6.7,36546
tt0190374,Dungeons & Dragons,"Action,Adventure,Fantasy",2000,107,3.6,36521
tt0216651,Vampire Hunter D: Bloodlust,"Action,Animation,Drama",2000,103,7.6,36521
tt0279493,Undercover Brother,"Action,Comedy",2002,86,5.9,36519
tt7475578,Munich: The Edge of War,"Biography,Drama,History",2021,130,6.8,36473
tt0092593,Au Revoir les Enfants,"Drama,War",1987,104,8.0,36469
tt1285009,The Strangers: Prey at Night,Horror,2018,85,5.3,36469
tt13456318,Persuasion,"Drama,Romance",2022,108,5.8,36458
tt0018773,The Circus,"Comedy,Family,Romance",1928,72,8.1,36455
tt3824458,Tangerine,"Comedy,Crime,Drama",2015,88,7.1,36452
tt1814621,Admission,"Comedy,Drama,Romance",2013,107,5.7,36433
tt0375611,Black,Drama,2005,122,8.1,36425
tt0471041,The Tournament,"Action,Thriller",2009,95,6.0,36413
tt0104454,Howards End,"Drama,Romance",1992,142,7.4,36400
tt6095472,The Angry Birds Movie 2,"Action,Adventure,Animation",2019,97,6.4,36390
tt0390221,Maria Full of Grace,"Crime,Drama",2004,101,7.4,36384
tt11827628,Memory,"Action,Crime,Thriller",2022,114,5.7,36361
tt0171580,Nurse Betty,"Comedy,Crime,Drama",2000,110,6.3,36350
tt8108274,Tanhaji: The Unsung Warrior,"Action,Biography,Drama",2020,135,7.5,36339
tt0077869,The Lord of the Rings,"Adventure,Animation,Fantasy",1978,132,6.2,36320
tt2626350,Step Up All In,"Drama,Music,Romance",2014,112,5.9,36307
tt0303933,Drumline,"Comedy,Drama,Music",2002,118,5.9,36297
tt0051036,Sweet Smell of Success,"Drama,Film-Noir",1957,96,8.0,36290
tt0042041,White Heat,"Action,Crime,Drama",1949,114,8.1,36274
tt2398231,The Homesman,"Drama,Western",2014,122,6.6,36249
tt0238112,Captain Corelli's Mandolin,"Drama,Music,Romance",2001,131,5.9,36241
tt0444653,Keeping Mum,"Comedy,Crime",2005,99,6.8,36231
tt0346631,Blood and Bone,"Action,Crime,Drama",2009,93,6.7,36217
tt0141098,Forces of Nature,"Comedy,Romance",1999,105,5.5,36211
tt0060153,Batman: The Movie,"Action,Adventure,Comedy",1966,105,6.5,36176
tt0427969,Hollywoodland,"Biography,Crime,Drama",2006,126,6.5,36173
tt2555736,The Second Best Exotic Marigold Hotel,"Comedy,Drama,Romance",2015,122,6.5,36173
tt0068638,The Getaway,"Action,Crime,Thriller",1972,123,7.3,36164
tt0419946,The Marine,"Action,Comedy,Drama",2006,92,4.8,36163
tt0078754,All That Jazz,"Drama,Music,Musical",1979,123,7.8,36142
tt3760922,My Big Fat Greek Wedding 2,"Comedy,Romance",2016,94,6.0,36141
tt0117331,The Phantom,"Action,Adventure,Comedy",1996,100,5.1,36129
tt8108268,The Tashkent Files,"Drama,Mystery,Thriller",2019,134,8.1,36122
tt1112782,The Code,"Action,Crime,Thriller",2009,104,6.0,36114
tt3247714,Survivor,"Action,Crime,Thriller",2015,96,5.6,36049
tt0074751,King Kong,"Adventure,Horror",1976,134,6.0,36044
tt0042593,In a Lonely Place,"Drama,Film-Noir,Mystery",1950,94,7.9,36035
tt0999913,Straw Dogs,"Action,Drama,Thriller",2011,110,5.8,36035
tt1226681,Pontypool,"Horror,Sci-Fi",2008,93,6.5,35994
tt11057644,The Christmas Chronicles: Part Two,"Adventure,Comedy,Family",2020,112,6.0,35988
tt4334266,The Bad Batch,"Action,Horror,Mystery",2016,118,5.2,35986
tt0120595,Babe: Pig in the City,"Adventure,Comedy,Drama",1998,97,5.8,35977
tt5723272,In the Fade,"Crime,Drama,Thriller",2017,106,7.1,35965
tt2088003,Big Game,"Action,Adventure,Comedy",2014,110,5.4,35961
tt0954947,The Killer Inside Me,"Crime,Drama,Mystery",2010,109,6.1,35957
tt0473753,Angel-A,"Comedy,Drama,Fantasy",2005,91,7.0,35952
tt1185836,Adam,"Comedy,Drama,Romance",2009,99,7.1,35949
tt0056732,The Exterminating Angel,"Drama,Fantasy",1962,95,8.0,35945
tt10228134,Jolt,"Action,Comedy,Crime",2021,91,5.6,35928
tt6304162,Loveless,Drama,2017,127,7.6,35920
tt0097637,K-9,"Action,Comedy,Crime",1989,101,6.1,35918
tt0116654,The Island of Dr. Moreau,"Horror,Sci-Fi,Thriller",1996,96,4.6,35869
tt0038559,Gilda,"Drama,Film-Noir,Romance",1946,110,7.6,35849
tt10731768,Sweet Girl,"Action,Drama,Thriller",2021,110,5.5,35834
tt0053459,Eyes Without a Face,"Drama,Horror",1960,90,7.6,35824
tt0470883,Magic Carpet Ride,"Comedy,Drama",2005,106,7.4,35810
tt0318374,The Cooler,"Drama,Romance",2003,101,6.9,35801
tt6802308,The 15:17 to Paris,"Biography,Drama,Thriller",2018,94,5.3,35794
tt9340860,Let Him Go,"Crime,Drama,Thriller",2020,113,6.7,35781
tt1441912,The Way,"Comedy,Drama",2010,123,7.3,35761
tt0101640,Raise the Red Lantern,"Drama,Romance",1991,125,8.1,35748
tt0093560,The Monster Squad,"Action,Comedy,Fantasy",1987,82,6.9,35734
tt7510222,Despicable Me 4,"Adventure,Animation,Comedy",2024,94,6.2,35691
tt0240510,The Four Feathers,"Action,Adventure,Drama",2002,132,6.5,35689
tt0367027,Shortbus,"Comedy,Drama,Romance",2006,101,6.4,35680
tt0280760,Igby Goes Down,"Comedy,Drama",2002,98,6.8,35669
tt1171701,The Breath,"Action,Drama,Thriller",2009,128,8.0,35654
tt1712170,Alex Cross,"Action,Crime,Mystery",2012,101,5.2,35639
tt9100018,Cobweb,"Horror,Mystery,Thriller",2023,88,5.9,35625
tt0361127,The Woodsman,Drama,2004,87,7.1,35624
tt0066763,Anand,"Drama,Musical",1971,122,8.1,35623
tt0056663,Vivre sa vie,Drama,1962,85,7.8,35589
tt0310910,Confidence,"Crime,Thriller",2003,97,6.6,35588
tt0069768,Battle for the Planet of the Apes,"Action,Sci-Fi",1973,93,5.4,35584
tt0409904,Day Watch,"Action,Fantasy,Horror",2006,132,6.4,35565
tt0104409,Hellraiser III: Hell on Earth,Horror,1992,97,5.5,35535
tt0068762,Jeremiah Johnson,"Adventure,Drama,Western",1972,108,7.6,35525
tt0202677,The Way of the Gun,"Action,Crime,Drama",2000,119,6.6,35510
tt0483726,Man of the Year,"Comedy,Drama,Romance",2006,115,6.2,35502
tt1259014,Mesrine: Killer Instinct,"Action,Biography,Crime",2008,113,7.5,35496
tt3813310,Cop Car,"Crime,Thriller",2015,88,6.3,35487
tt5719700,Home Again,"Comedy,Drama,Romance",2017,97,5.8,35487
tt11235772,The Voyeurs,"Drama,Mystery,Romance",2021,116,6.1,35460
tt1381404,The Company You Keep,"Drama,Thriller",2012,125,6.4,35418
tt0439662,Fanaa,"Action,Drama,Romance",2006,168,7.1,35411
tt0117108,Multiplicity,"Comedy,Romance,Sci-Fi",1996,117,6.1,35406
tt0082846,On Golden Pond,Drama,1981,109,7.6,35397
tt3792960,The Brand New Testament,"Comedy,Fantasy",2015,114,7.1,35395
tt0165854,The Limey,"Crime,Drama,Mystery",1999,89,6.9,35393
tt3544082,"45 Years","Drama,Romance",2015,95,7.1,35385
tt0110008,Pom Poko,"Animation,Comedy,Drama",1994,119,7.3,35379
tt0094006,Some Kind of Wonderful,"Drama,Romance",1987,95,7.0,35375
tt7149730,The Silencing,"Action,Crime,Mystery",2020,93,6.3,35359
tt0114614,Tank Girl,"Action,Comedy,Sci-Fi",1995,104,5.4,35330
tt2358925,Unfinished Business,"Comedy,Drama",2015,91,5.4,35319
tt0308379,Dark Water,"Drama,Horror,Mystery",2002,101,6.7,35313
tt0081353,Popeye,"Adventure,Comedy,Family",1980,114,5.4,35293
tt7946422,Prospect,"Adventure,Drama,Sci-Fi",2018,100,6.3,35291
tt0109127,Angels in the Outfield,"Comedy,Drama,Family",1994,102,6.2,35285
tt2183014,Love at First Sight,"Drama,Romance",2023,91,6.8,35281
tt0374569,Che: Part Two,"Biography,Drama,History",2008,135,6.8,35239
tt11847410,The Fallout,Drama,2021,96,7.0,35208
tt2084989,Upstream Color,"Drama,Mystery,Sci-Fi",2013,96,6.5,35161
tt0063518,Romeo and Juliet,"Drama,Romance",1968,138,7.6,35152
tt1937264,Now Is Good,"Drama,Romance",2012,103,7.0,35139
tt0091954,Sid and Nancy,"Biography,Drama,Music",1986,112,7.0,35075
tt12873562,The Invitation,"Horror,Thriller",2022,105,5.3,35075
tt0026778,A Night at the Opera,"Comedy,Music,Musical",1935,96,7.8,35072
tt0414853,Barnyard,"Adventure,Animation,Comedy",2006,90,5.6,35070
tt0118747,Blues Brothers 2000,"Action,Comedy,Crime",1998,123,4.9,35062
tt0094602,Above the Law,"Action,Crime,Drama",1988,99,6.0,35051
tt0115639,Beautiful Girls,"Comedy,Drama,Romance",1996,112,7.1,35049
tt0485851,The Air I Breathe,"Crime,Drama,Thriller",2007,95,6.7,35035
tt0105643,Troll 2,"Comedy,Fantasy,Horror",1990,95,3.0,35010
tt9086228,Gretel & Hansel,"Fantasy,Horror,Mystery",2020,87,5.5,35005
tt0046876,Creature from the Black Lagoon,"Horror,Sci-Fi",1954,79,6.9,35002
tt8722346,Queen & Slim,"Crime,Drama,Romance",2019,132,7.1,35000
tt0490076,All the Boys Love Mandy Lane,"Horror,Mystery,Thriller",2006,90,5.5,34999
tt2359810,Raanjhanaa,"Drama,Romance",2013,140,7.6,34996
tt0479537,Seraphim Falls,"Action,Drama,Thriller",2006,115,6.6,34976
tt0106469,"Blood In, Blood Out","Crime,Drama",1993,180,7.9,34958
tt0040724,Red River,"Drama,Western",1948,133,7.8,34955
tt0368578,Are We There Yet?,"Adventure,Comedy,Family",2005,95,4.8,34923
tt0410764,Tideland,"Drama,Fantasy,Horror",2005,120,6.3,34921
tt1684233,Welcome to the Punch,"Action,Crime,Thriller",2013,99,6.1,34921
tt1788979,"67th Street, New York, NY","Crime,Thriller",2011,105,5.3,34921
tt0449994,Jodhaa Akbar,"Action,Drama,History",2008,213,7.5,34909
tt2072233,Sleepless,"Action,Thriller",2017,95,5.6,34903
tt0078908,The Brood,"Horror,Sci-Fi",1979,92,6.8,34875
tt5727282,Borg vs. McEnroe,"Biography,Drama,Sport",2017,107,6.9,34850
tt0827503,The Magician,"Comedy,Drama",2006,122,7.4,34830
tt1629757,Chasing Mavericks,"Biography,Drama,Sport",2012,116,7.1,34827
tt5144174,The Dry,"Crime,Drama,Mystery",2020,117,6.8,34820
tt0118845,Happy Together,"Drama,Romance",1997,96,7.7,34817
tt5501104,Border,"Crime,Drama,Fantasy",2018,110,7.0,34816
tt0097138,Cyborg,"Action,Sci-Fi,Thriller",1989,86,5.0,34814
tt0458413,A Long Way Down,"Comedy,Drama",2014,96,6.3,34791
tt2560078,Boston Strangler,"Crime,Drama,History",2023,112,6.5,34770
tt0810988,The Nines,"Drama,Fantasy,Mystery",2007,100,6.2,34766
tt0281322,Undisputed,"Action,Crime,Drama",2002,94,6.1,34760
tt0120483,The Man Who Knew Too Little,"Comedy,Crime,Drama",1997,94,6.6,34752
tt0364343,The Final Cut,"Drama,Sci-Fi,Thriller",2004,95,6.1,34747
tt0120577,"54","Drama,Music",1998,93,5.9,34736
tt0102250,L.A. Story,"Comedy,Drama,Fantasy",1991,95,6.7,34732
tt1620719,Dabangg,"Action,Comedy,Crime",2010,126,6.2,34726
tt11317142,Shiva Baby,"Comedy,Drama",2020,77,7.1,34719
tt0101912,Frankie and Johnny,"Comedy,Drama,Romance",1991,118,6.7,34716
tt1714209,In the Land of Blood and Honey,"Drama,Romance,War",2011,127,4.7,34706
tt0120802,The Red Violin,"Drama,Music,Mystery",1998,130,7.6,34675
